  0.038894  0.062000  0.062000  0.000000   0.997239  1.268514  2.195038  3.996598  4.280132  7.600905
  0.039521  0.063000  0.063000  0.000000   1.013319  1.289126  2.228216  4.004389  4.295140  7.596685
  0.040148  0.064000  0.064000  0.000000   1.029398  1.309739  2.261282  4.012308  4.310277  7.592400
  0.040776  0.065000  0.065000  0.000000   1.045477  1.330352  2.294231  4.020353  4.325538  7.588051
  0.041403  0.066000  0.066000  0.000000   1.061555  1.350964  2.327062  4.028527  4.340921  7.583637
  0.042030  0.067000  0.067000  0.000000   1.077633  1.371576  2.359772  4.036830  4.356421  7.579160
  0.042658  0.068000  0.068000  0.000000   1.093710  1.392187  2.392359  4.045263  4.372034  7.574618
  0.043285  0.069000  0.069000  0.000000   1.109786  1.412796  2.424820  4.053825  4.387758  7.570013
  0.043912  0.070000  0.070000  0.000000   1.125862  1.433404  2.457152  4.062518  4.403587  7.565345
  0.044540  0.071000  0.071000  0.000000   1.141937  1.454009  2.489352  4.071343  4.419518  7.560613
  0.045167  0.072000  0.072000  0.000000   1.158011  1.474612  2.521419  4.080300  4.435548  7.555818
  0.045794  0.073000  0.073000  0.000000   1.174084  1.495211  2.553349  4.089390  4.451674  7.550960
  0.046422  0.074000  0.074000  0.000000   1.190156  1.515806  2.585139  4.098615  4.467890  7.546038
  0.047049  0.075000  0.075000  0.000000   1.206228  1.536398  2.616787  4.107974  4.484195  7.541055
  0.047676  0.076000  0.076000  0.000000   1.222298  1.556985  2.648289  4.117470  4.500583  7.536008
  0.048303  0.077000  0.077000  0.000000   1.238368  1.577568  2.679643  4.127103  4.517052  7.530899
  0.048931  0.078000  0.078000  0.000000   1.254437  1.598145  2.710846  4.136874  4.533599  7.525728
  0.049558  0.079000  0.079000  0.000000   1.270504  1.618716  2.741894  4.146784  4.550219  7.520495
  0.050185  0.080000  0.080000  0.000000   1.286571  1.639281  2.772785  4.156836  4.566909  7.515200
  0.050813  0.081000  0.081000  0.000000   1.302636  1.659840  2.803515  4.167029  4.583667  7.509844
  0.051440  0.082000  0.082000  0.000000   1.318700  1.680391  2.834080  4.177365  4.600488  7.504425
  0.052067  0.083000  0.083000  0.000000   1.334763  1.700935  2.864479  4.187846  4.617368  7.498946
  0.052695  0.084000  0.084000  0.000000   1.350824  1.721470  2.894707  4.198473  4.634306  7.493405
  0.053322  0.085000  0.085000  0.000000   1.366884  1.741998  2.924762  4.209247  4.651297  7.487804
  0.053949  0.086000  0.086000  0.000000   1.382943  1.762516  2.954639  4.220171  4.668339  7.482141
  0.054577  0.087000  0.087000  0.000000   1.399000  1.783025  2.984335  4.231245  4.685427  7.476418
  0.055204  0.088000  0.088000  0.000000   1.415056  1.803525  3.013847  4.242472  4.702560  7.470635
  0.055831  0.089000  0.089000  0.000000   1.431110  1.824014  3.043171  4.253852  4.719733  7.464792
  0.056459  0.090000  0.090000  0.000000   1.447163  1.844492  3.072304  4.265388  4.736943  7.458888
  0.057086  0.091000  0.091000  0.000000   1.463214  1.864959  3.101242  4.277082  4.754188  7.452925
  0.057713  0.092000  0.092000  0.000000   1.479263  1.885415  3.129982  4.288934  4.771465  7.446902
  0.058341  0.093000  0.093000  0.000000   1.495310  1.905859  3.158520  4.300947  4.788769  7.440820
  0.058968  0.094000  0.094000  0.000000   1.511356  1.926290  3.186852  4.313124  4.806100  7.434678
  0.059595  0.095000  0.095000  0.000000   1.527399  1.946708  3.214974  4.325464  4.823452  7.428478
  0.060223  0.096000  0.096000  0.000000   1.543440  1.967113  3.242884  4.337971  4.840824  7.422219
  0.060850  0.097000  0.097000  0.000000   1.559480  1.987505  3.270577  4.350646  4.858213  7.415901
  0.061477  0.098000  0.098000  0.000000   1.575517  2.007881  3.298050  4.363491  4.875615  7.409525
  0.062104  0.099000  0.099000  0.000000   1.591552  2.028244  3.325299  4.376507  4.893028  7.403091
  0.062732  0.100000  0.100000  0.000000   1.607585  2.048591  3.352322  4.389697  4.910450  7.396599
  0.063359  0.101000  0.101000  0.000000   1.623615  2.068922  3.379113  4.403061  4.927876  7.390049
  0.063986  0.102000  0.102000  0.000000   1.639643  2.089238  3.405671  4.416602  4.945305  7.383442
  0.064614  0.103000  0.103000  0.000000   1.655669  2.109537  3.431992  4.430321  4.962734  7.376778
  0.065241  0.104000  0.104000  0.000000   1.671692  2.129820  3.458072  4.444219  4.980160  7.370056
  0.065868  0.105000  0.105000  0.000000   1.687712  2.150085  3.483909  4.458298  4.997580  7.363278
  0.066496  0.106000  0.106000  0.000000   1.703729  2.170332  3.509500  4.472559  5.014993  7.356443
  0.067123  0.107000  0.107000  0.000000   1.719744  2.190561  3.534842  4.487002  5.032394  7.349552
  0.067750  0.108000  0.108000  0.000000   1.735756  2.210772  3.559932  4.501629  5.049782  7.342605
  0.068378  0.109000  0.109000  0.000000   1.751765  2.230964  3.584769  4.516440  5.067155  7.335602
  0.069005  0.110000  0.110000  0.000000   1.767770  2.251137  3.609350  4.531435  5.084509  7.328544
  0.069632  0.111000  0.111000  0.000000   1.783773  2.271289  3.633673  4.546615  5.101843  7.321430
  0.070260  0.112000  0.112000  0.000000   1.799772  2.291422  3.657736  4.561980  5.119153  7.314261
  0.070887  0.113000  0.113000  0.000000   1.815768  2.311534  3.681538  4.577530  5.136437  7.307037
  0.071514  0.114000  0.114000  0.000000   1.831761  2.331625  3.705079  4.593263  5.153694  7.299758
  0.072142  0.115000  0.115000  0.000000   1.847750  2.351694  3.728356  4.609180  5.170920  7.292425
  0.072769  0.116000  0.116000  0.000000   1.863736  2.371742  3.751370  4.625278  5.188113  7.285038
  0.073396  0.117000  0.117000  0.000000   1.879717  2.391767  3.774120  4.641557  5.205271  7.277597
  0.074024  0.118000  0.118000  0.000000   1.895696  2.411770  3.796607  4.658015  5.222392  7.270102
  0.074651  0.119000  0.119000  0.000000   1.911670  2.431750  3.818830  4.674650  5.239474  7.262554
  0.075278  0.120000  0.120000  0.000000   1.927640  2.451707  3.840791  4.691459  5.256514  7.254953
  0.075905  0.121000  0.121000  0.000000   1.943606  2.471640  3.862491  4.708440  5.273510  7.247298
  0.076533  0.122000  0.122000  0.000000   1.959568  2.491548  3.883930  4.725590  5.290459  7.239592
  0.077160  0.123000  0.123000  0.000000   1.975526  2.511432  3.905112  4.742905  5.307361  7.231833
  0.077787  0.124000  0.124000  0.000000   1.991479  2.531292  3.926037  4.760382  5.324212  7.224021
  0.078415  0.125000  0.125000  0.000000   2.007428  2.551126  3.946708  4.778016  5.341011  7.216158
  0.079042  0.126000  0.126000  0.000000   2.023372  2.570934  3.967128  4.795805  5.357755  7.208244
  0.079669  0.127000  0.127000  0.000000   2.039311  2.590716  3.987300  4.813742  5.374443  7.200278
  0.080297  0.128000  0.128000  0.000000   2.055246  2.610472  4.007228  4.831823  5.391072  7.192261
  0.080924  0.129000  0.129000  0.000000   2.071175  2.630201  4.026914  4.850043  5.407640  7.184193
  0.081551  0.130000  0.130000  0.000000   2.087100  2.649903  4.046363  4.868397  5.424147  7.176075
