0.313659 -7.732168
0.313659 -6.958951
0.313659 -6.185734
0.313659 -5.412518
0.313659 -4.639301
0.313659 -3.866084
0.313659 -3.092867
0.313659 -2.319650
0.313659 -1.546434
0.313659 -0.773217
0.313659 -0.000000
0.313659 0.773217
0.313659 1.546434
0.313659 2.319650
0.313659 3.092867
0.313659 3.866084
0.313659 4.639301
0.313659 5.412518
0.313659 6.185734
0.313659 6.958951
0.313659 7.732168
0.313659 8.505385
0.313659 9.278602
0.313659 10.051818
0.313659 10.825035
0.313659 11.598252
0.313659 12.371469
0.313659 13.144686
0.313659 13.917903


0.494750 -7.732168
0.494750 -6.958951
0.494750 -6.185734
0.494750 -5.412518
0.494750 -4.639301
0.494750 -3.866084
0.494750 -3.092867
0.494750 -2.319650
0.494750 -1.546434
0.494750 -0.773217
0.494750 -0.000000
0.494750 0.773217
0.494750 1.546434
0.494750 2.319650
0.494750 3.092867
0.494750 3.866084
0.494750 4.639301
0.494750 5.412518
0.494750 6.185734
0.494750 6.958951
0.494750 7.732168
0.494750 8.505385
0.494750 9.278602
0.494750 10.051818
0.494750 10.825035
0.494750 11.598252
0.494750 12.371469
0.494750 13.144686
0.494750 13.917903


0.591156 -7.732168
0.591156 -6.958951
0.591156 -6.185734
0.591156 -5.412518
0.591156 -4.639301
0.591156 -3.866084
0.591156 -3.092867
0.591156 -2.319650
0.591156 -1.546434
0.591156 -0.773217
0.591156 -0.000000
0.591156 0.773217
0.591156 1.546434
0.591156 2.319650
0.591156 3.092867
0.591156 3.866084
0.591156 4.639301
0.591156 5.412518
0.591156 6.185734
0.591156 6.958951
0.591156 7.732168
0.591156 8.505385
0.591156 9.278602
0.591156 10.051818
0.591156 10.825035
0.591156 11.598252
0.591156 12.371469
0.591156 13.144686
0.591156 13.917903


0.904815 -7.732168
0.904815 -6.958951
0.904815 -6.185734
0.904815 -5.412518
0.904815 -4.639301
0.904815 -3.866084
0.904815 -3.092867
0.904815 -2.319650
0.904815 -1.546434
0.904815 -0.773217
0.904815 -0.000000
0.904815 0.773217
0.904815 1.546434
0.904815 2.319650
0.904815 3.092867
0.904815 3.866084
0.904815 4.639301
0.904815 5.412518
0.904815 6.185734
0.904815 6.958951
0.904815 7.732168
0.904815 8.505385
0.904815 9.278602
0.904815 10.051818
0.904815 10.825035
0.904815 11.598252
0.904815 12.371469
0.904815 13.144686
0.904815 13.917903


1.001221 -7.732168
1.001221 -6.958951
1.001221 -6.185734
1.001221 -5.412518
1.001221 -4.639301
1.001221 -3.866084
1.001221 -3.092867
1.001221 -2.319650
1.001221 -1.546434
1.001221 -0.773217
1.001221 -0.000000
1.001221 0.773217
1.001221 1.546434
1.001221 2.319650
1.001221 3.092867
1.001221 3.866084
1.001221 4.639301
1.001221 5.412518
1.001221 6.185734
1.001221 6.958951
1.001221 7.732168
1.001221 8.505385
1.001221 9.278602
1.001221 10.051818
1.001221 10.825035
1.001221 11.598252
1.001221 12.371469
1.001221 13.144686
1.001221 13.917903


