0.0000000000 2.8136975000 2.8136975000
2.8136975000 0.0000000000 2.8136975000
2.8136975000 2.8136975000 0.0000000000
   0.000000   11.254790   11.254790
  11.254790    0.000000   11.254790
  11.254790   11.254790    0.000000
128 64
Direct
   0.06250000  0.06250000  0.06250000	As
   0.06250000  0.06250000  0.31250000	As
   0.06250000  0.06250000  0.56250000	As
   0.06250000  0.06250000  0.81250000	As
   0.06250000  0.31250000  0.06250000	As
   0.06250000  0.31250000  0.31250000	As
   0.06250000  0.31250000  0.56250000	As
   0.06250000  0.31250000  0.81250000	As
   0.06250000  0.56250000  0.06250000	As
   0.06250000  0.56250000  0.31250000	As
   0.06250000  0.56250000  0.56250000	As
   0.06250000  0.56250000  0.81250000	As
   0.06250000  0.81250000  0.06250000	As
   0.06250000  0.81250000  0.31250000	As
   0.06250000  0.81250000  0.56250000	As
   0.06250000  0.81250000  0.81250000	As
   0.31250000  0.06250000  0.06250000	As
   0.31250000  0.06250000  0.31250000	As
   0.31250000  0.06250000  0.56250000	As
   0.31250000  0.06250000  0.81250000	As
   0.31250000  0.31250000  0.06250000	As
   0.31250000  0.31250000  0.31250000	As
   0.31250000  0.31250000  0.56250000	As
   0.31250000  0.31250000  0.81250000	As
   0.31250000  0.56250000  0.06250000	As
   0.31250000  0.56250000  0.31250000	As
   0.31250000  0.56250000  0.56250000	As
   0.31250000  0.56250000  0.81250000	As
   0.31250000  0.81250000  0.06250000	As
   0.31250000  0.81250000  0.31250000	As
   0.31250000  0.81250000  0.56250000	As
   0.31250000  0.81250000  0.81250000	As
   0.56250000  0.06250000  0.06250000	As
   0.56250000  0.06250000  0.31250000	As
   0.56250000  0.06250000  0.56250000	As
   0.56250000  0.06250000  0.81250000	As
   0.56250000  0.31250000  0.06250000	As
   0.56250000  0.31250000  0.31250000	As
   0.56250000  0.31250000  0.56250000	As
   0.56250000  0.31250000  0.81250000	As
   0.56250000  0.56250000  0.06250000	As
   0.56250000  0.56250000  0.31250000	As
   0.56250000  0.56250000  0.56250000	As
   0.56250000  0.56250000  0.81250000	As
   0.56250000  0.81250000  0.06250000	As
   0.56250000  0.81250000  0.31250000	As
   0.56250000  0.81250000  0.56250000	As
   0.56250000  0.81250000  0.81250000	As
   0.81250000  0.06250000  0.06250000	As
   0.81250000  0.06250000  0.31250000	As
   0.81250000  0.06250000  0.56250000	As
   0.81250000  0.06250000  0.81250000	As
   0.81250000  0.31250000  0.06250000	As
   0.81250000  0.31250000  0.31250000	As
   0.81250000  0.31250000  0.56250000	As
   0.81250000  0.31250000  0.81250000	As
   0.81250000  0.56250000  0.06250000	As
   0.81250000  0.56250000  0.31250000	As
   0.81250000  0.56250000  0.56250000	As
   0.81250000  0.56250000  0.81250000	As
   0.81250000  0.81250000  0.06250000	As
   0.81250000  0.81250000  0.31250000	As
   0.81250000  0.81250000  0.56250000	As
   0.81250000  0.81250000  0.81250000	As
   0.00000000  0.00000000  0.00000000	Ga
   0.00000000  0.00000000  0.25000000	Ga
   0.00000000  0.00000000  0.50000000	Ga
   0.00000000  0.00000000  0.75000000	Ga
   0.00000000  0.25000000  0.00000000	Ga
   0.00000000  0.25000000  0.25000000	Ga
   0.00000000  0.25000000  0.50000000	Ga
   0.00000000  0.25000000  0.75000000	Ga
   0.00000000  0.50000000  0.00000000	Ga
   0.00000000  0.50000000  0.25000000	Ga
   0.00000000  0.50000000  0.50000000	Ga
   0.00000000  0.50000000  0.75000000	Ga
   0.00000000  0.75000000  0.00000000	Ga
