0.108165 -18.965037
0.108165 -17.068533
0.108165 -15.172030
0.108165 -13.275526
0.108165 -11.379022
0.108165 -9.482518
0.108165 -7.586015
0.108165 -5.689511
0.108165 -3.793007
0.108165 -1.896504
0.108165 0.000000
0.108165 1.896504
0.108165 3.793007
0.108165 5.689511
0.108165 7.586015
0.108165 9.482518
0.108165 11.379022
0.108165 13.275526
0.108165 15.172030
0.108165 17.068533
0.108165 18.965037
0.108165 20.861541
0.108165 22.758044
0.108165 24.654548
0.108165 26.551052
0.108165 28.447555
0.108165 30.344059
0.108165 32.240563
0.108165 34.137067


0.217753 -18.965037
0.217753 -17.068533
0.217753 -15.172030
0.217753 -13.275526
0.217753 -11.379022
0.217753 -9.482518
0.217753 -7.586015
0.217753 -5.689511
0.217753 -3.793007
0.217753 -1.896504
0.217753 0.000000
0.217753 1.896504
0.217753 3.793007
0.217753 5.689511
0.217753 7.586015
0.217753 9.482518
0.217753 11.379022
0.217753 13.275526
0.217753 15.172030
0.217753 17.068533
0.217753 18.965037
0.217753 20.861541
0.217753 22.758044
0.217753 24.654548
0.217753 26.551052
0.217753 28.447555
0.217753 30.344059
0.217753 32.240563
0.217753 34.137067


0.343886 -18.965037
0.343886 -17.068533
0.343886 -15.172030
0.343886 -13.275526
0.343886 -11.379022
0.343886 -9.482518
0.343886 -7.586015
0.343886 -5.689511
0.343886 -3.793007
0.343886 -1.896504
0.343886 0.000000
0.343886 1.896504
0.343886 3.793007
0.343886 5.689511
0.343886 7.586015
0.343886 9.482518
0.343886 11.379022
0.343886 13.275526
0.343886 15.172030
0.343886 17.068533
0.343886 18.965037
0.343886 20.861541
0.343886 22.758044
0.343886 24.654548
0.343886 26.551052
0.343886 28.447555
0.343886 30.344059
0.343886 32.240563
0.343886 34.137067


0.523131 -18.989766
0.523131 -17.090790
0.523131 -15.191813
0.523131 -13.292836
0.523131 -11.393860
0.523131 -9.494883
0.523131 -7.595907
0.523131 -5.696930
0.523131 -3.797953
0.523131 -1.898977
0.523131 0.000000
0.523131 1.898977
0.523131 3.797953
0.523131 5.696930
0.523131 7.595907
0.523131 9.494883
0.523131 11.393860
0.523131 13.292836
0.523131 15.191813
0.523131 17.090790
0.523131 18.989766
0.523131 20.888743
0.523131 22.787720
0.523131 24.686696
0.523131 26.585673
0.523131 28.484650
0.523131 30.383626
0.523131 32.282603
0.523131 34.181580
0.523131 36.080556


0.700640 -18.989766
0.700640 -17.090790
0.700640 -15.191813
0.700640 -13.292836
0.700640 -11.393860
0.700640 -9.494883
0.700640 -7.595907
0.700640 -5.696930
0.700640 -3.797953
0.700640 -1.898977
0.700640 0.000000
0.700640 1.898977
0.700640 3.797953
0.700640 5.696930
0.700640 7.595907
0.700640 9.494883
0.700640 11.393860
0.700640 13.292836
0.700640 15.191813
0.700640 17.090790
0.700640 18.989766
0.700640 20.888743
0.700640 22.787720
0.700640 24.686696
0.700640 26.585673
0.700640 28.484650
0.700640 30.383626
0.700640 32.282603
0.700640 34.181580
0.700640 36.080556


0.0 0.0
0.700640 0.0
