0.237417 -20.634495
0.237417 -18.571045
0.237417 -16.507596
0.237417 -14.444146
0.237417 -12.380697
0.237417 -10.317247
0.237417 -8.253798
0.237417 -6.190348
0.237417 -4.126899
0.237417 -2.063449
0.237417 -0.000000
0.237417 2.063449
0.237417 4.126899
0.237417 6.190348
0.237417 8.253798
0.237417 10.317247
0.237417 12.380697
0.237417 14.444146
0.237417 16.507596
0.237417 18.571045
0.237417 20.634495
0.237417 22.697944
0.237417 24.761394
0.237417 26.824843
0.237417 28.888293
0.237417 30.951742
0.237417 33.015192
0.237417 35.078641
0.237417 37.142091
0.237417 39.205540


0.474834 -20.634495
0.474834 -18.571045
0.474834 -16.507596
0.474834 -14.444146
0.474834 -12.380697
0.474834 -10.317247
0.474834 -8.253798
0.474834 -6.190348
0.474834 -4.126899
0.474834 -2.063449
0.474834 -0.000000
0.474834 2.063449
0.474834 4.126899
0.474834 6.190348
0.474834 8.253798
0.474834 10.317247
0.474834 12.380697
0.474834 14.444146
0.474834 16.507596
0.474834 18.571045
0.474834 20.634495
0.474834 22.697944
0.474834 24.761394
0.474834 26.824843
0.474834 28.888293
0.474834 30.951742
0.474834 33.015192
0.474834 35.078641
0.474834 37.142091
0.474834 39.205540


0.810592 -20.634495
0.810592 -18.571045
0.810592 -16.507596
0.810592 -14.444146
0.810592 -12.380697
0.810592 -10.317247
0.810592 -8.253798
0.810592 -6.190348
0.810592 -4.126899
0.810592 -2.063449
0.810592 -0.000000
0.810592 2.063449
0.810592 4.126899
0.810592 6.190348
0.810592 8.253798
0.810592 10.317247
0.810592 12.380697
0.810592 14.444146
0.810592 16.507596
0.810592 18.571045
0.810592 20.634495
0.810592 22.697944
0.810592 24.761394
0.810592 26.824843
0.810592 28.888293
0.810592 30.951742
0.810592 33.015192
0.810592 35.078641
0.810592 37.142091
0.810592 39.205540


1.016201 -20.634495
1.016201 -18.571045
1.016201 -16.507596
1.016201 -14.444146
1.016201 -12.380697
1.016201 -10.317247
1.016201 -8.253798
1.016201 -6.190348
1.016201 -4.126899
1.016201 -2.063449
1.016201 -0.000000
1.016201 2.063449
1.016201 4.126899
1.016201 6.190348
1.016201 8.253798
1.016201 10.317247
1.016201 12.380697
1.016201 14.444146
1.016201 16.507596
1.016201 18.571045
1.016201 20.634495
1.016201 22.697944
1.016201 24.761394
1.016201 26.824843
1.016201 28.888293
1.016201 30.951742
1.016201 33.015192
1.016201 35.078641
1.016201 37.142091
1.016201 39.205540


1.221810 -20.634495
1.221810 -18.571045
1.221810 -16.507596
1.221810 -14.444146
1.221810 -12.380697
1.221810 -10.317247
1.221810 -8.253798
1.221810 -6.190348
1.221810 -4.126899
1.221810 -2.063449
1.221810 -0.000000
1.221810 2.063449
1.221810 4.126899
1.221810 6.190348
1.221810 8.253798
1.221810 10.317247
1.221810 12.380697
1.221810 14.444146
1.221810 16.507596
1.221810 18.571045
1.221810 20.634495
1.221810 22.697944
1.221810 24.761394
1.221810 26.824843
1.221810 28.888293
1.221810 30.951742
1.221810 33.015192
1.221810 35.078641
1.221810 37.142091
1.221810 39.205540


